image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S01_034,587,264,37,33,스스로_자_自,,自,U+81EA
S01_034,1171,83,37,30,스스로_자_自,,自,U+81EA
S01_034,574,331,67,49,보낼_견_遣,,遣,U+9063
S01_034,581,413,52,34,마을_촌_村,,村,U+6751
S01_034,118,318,65,38,마을_촌_村,,村,U+6751
S01_034,1286,264,52,39,마을_촌_村,,村,U+6751
S01_034,578,448,56,49,헤아릴_우_虞,,虞,U+865E
S01_034,571,499,58,39,쫓을_축_逐,,逐,U+9010
S01_034,576,543,56,37,때_시_時,,時,U+6642
S01_034,890,96,48,54,때_시_時,,時,U+6642
S01_034,573,619,59,39,하늘_건_乾,,乾,U+4E7E
S01_034,579,659,47,37,깨끗할_정_淨,,淨,U+6DE8
S01_034,576,698,54,44,밭 넓이 단위_경_頃,,頃,U+9803
S01_034,508,230,57,41,틈_간_間,,間,U+9593
S01_034,1289,304,47,33,틈_간_間,,間,U+9593
S01_034,513,274,47,42,같을_약_若,,若,U+82E5
S01_034,516,319,32,31,방패_간_干,,干,U+5E72
S01_034,506,350,58,48,아이_동_僮,,僮,U+50EE
S01_034,510,400,51,40,손가락_지_指,,指,U+6307
S01_034,519,445,33,15,한_일_一,,一,U+4E00
S01_034,515,507,36,15,한_일_一,,一,U+4E00
S01_034,509,464,53,40,물들일_염_染,,染,U+67D3
S01_034,505,526,60,47,넘어질_폐_斃,,斃,U+6583
S01_034,509,578,48,39,집_가_家,,家,U+5BB6
S01_034,886,157,47,51,집_가_家,2,家,U+5BB6
S01_034,524,711,36,25,그_기_其,,其,U+5176
S01_034,215,87,47,39,그_기_其,,其,U+5176
S01_034,728,50,29,26,그_기_其,,其,U+5176
S01_034,451,288,40,35,나_오_吾,,吾,U+543E
S01_034,450,326,43,22,법칙_칙_則,,則,U+5247
S01_034,259,556,49,39,법칙_칙_則,,則,U+5247
S01_034,852,162,32,39,법칙_칙_則,,則,U+5247
S01_034,570,167,34,35,법칙_칙_則,,則,U+5247
S01_034,301,163,37,32,법칙_칙_則,,則,U+5247
S01_034,850,100,38,44,법칙_칙_則,,則,U+5247
S01_034,392,45,29,25,법칙_칙_則,,則,U+5247
S01_034,448,352,50,44,해_세_歲,,歲,U+6B72
S01_034,1162,170,62,45,해_세_歲,,歲,U+6B72
S01_034,447,398,40,26,처음_초_初,,初,U+521D
S01_034,1205,455,50,28,처음_초_初,,初,U+521D
S01_034,438,424,60,39,피할_피_避,,避,U+907F
S01_034,445,465,47,37,사귈_접_接,,接,U+63A5
S01_034,440,623,46,31,맏_백_伯,,伯,U+4F2F
S01_034,443,683,50,35,며느리_부_婦,,婦,U+5A66
S01_034,445,717,50,23,써_이_以,,以,U+4EE5
S01_034,392,229,45,45,길_장_長,,長,U+9577
S01_034,321,690,45,51,길_장_長,,長,U+9577
S01_034,58,404,51,43,길_장_長,,長,U+9577
S01_034,671,157,38,52,길_장_長,,長,U+9577
S01_034,388,277,50,48,학질_학_瘧,,瘧,U+7627
S01_034,393,326,36,28,날_출_出,,出,U+51FA
S01_034,643,167,27,37,날_출_出,,出,U+51FA
S01_034,392,358,39,27,들_입_入,,入,U+5165
S01_034,392,411,39,44,귀신_귀_鬼,,鬼,U+9B3C
S01_034,391,458,35,41,빛_색_色,,色,U+8272
S01_034,383,529,50,38,시름_수_愁,,愁,U+6101
S01_034,380,569,56,38,괴로워할_뇌_惱,,惱,U+60F1
S01_034,387,609,39,32,놈_자_者,,者,U+8005
S01_034,61,451,39,29,놈_자_者,,者,U+8005
S01_034,55,673,50,39,놈_자_者,,者,U+8005
S01_034,380,641,51,38,어찌_하_何,,何,U+4F55
S01_034,637,96,37,50,어찌_하_何,,何,U+4F55
S01_034,385,708,42,34,있을_거_居,,居,U+5C45
S01_034,121,356,61,35,있을_거_居,,居,U+5C45
S01_034,53,712,49,38,있을_거_居,,居,U+5C45
S01_034,1293,202,41,33,있을_거_居,,居,U+5C45
S01_034,320,233,57,38,틈_한_閒,,閒,U+9592
S01_034,321,275,54,27,맡길_임_任,,任,U+4EFB
S01_034,316,307,59,43,고요할_정_靜,,靜,U+975C
S01_034,369,144,46,71,고요할_정_靜,,靜,U+975C
S01_034,329,440,53,33,으뜸_원_元,,元,U+5143
S01_034,324,472,51,47,당나라_당_唐,,唐,U+5510
S01_034,330,521,32,35,정자_정_亭,,亭,U+4EAD
S01_034,321,561,46,39,부릴_역_役,,役,U+5F79
S01_034,182,580,62,46,부릴_역_役,,役,U+5F79
S01_034,326,602,39,47,밑_본_本,,本,U+672C
S01_034,258,220,54,45,만물_물_物,,物,U+7269
S01_034,256,352,55,37,따를_수_隨,,隨,U+96A8
S01_034,258,433,51,45,따를_수_隨,,隨,U+96A8
S01_034,256,482,55,44,기울_보_補,,補,U+88DC
S01_034,254,596,54,47,기미_기_幾,,幾,U+5E7E
S01_034,264,668,34,28,마칠_료_了,,了,U+4E86
S01_034,253,698,58,44,마칠_필_畢,,畢,U+7562
S01_034,186,411,60,30,넉_사_四,,四,U+56DB
S01_034,1214,490,40,22,넉_사_四,,四,U+56DB
S01_034,185,449,59,43,돌_잡_匝,,匝,U+531D
S01_034,186,535,55,44,움직일_동_動,,動,U+52D5
S01_034,48,149,63,54,움직일_동_動,,動,U+52D5
S01_034,185,662,58,43,기세_세_勢,,勢,U+52E2
S01_034,194,705,31,43,귀_이_耳,,耳,U+8033
S01_034,127,272,46,44,끝_말_末,,末,U+672B
S01_034,127,394,52,39,무딜_둔_鈍,,鈍,U+920D
S01_034,119,436,61,49,막힐_체_滯,,滯,U+6EEF
S01_034,123,487,59,40,나눌_별_別,,別,U+5225
S01_034,125,571,45,40,쓸_용_用,,用,U+7528
S01_034,516,95,35,42,쓸_용_用,,用,U+7528
S01_034,122,611,51,31,공_공_功,,功,U+529F
S01_034,484,92,30,49,공_공_功,,功,U+529F
S01_034,120,645,50,35,지아비_부_夫,,夫,U+592B
S01_034,437,97,45,39,지아비_부_夫,,夫,U+592B
S01_034,122,710,51,38,보일_시_示,,示,U+793A
S01_034,50,223,61,30,이_차_此,,此,U+6B64
S01_034,1395,596,44,29,이_차_此,,此,U+6B64
S01_034,1344,690,50,38,이_차_此,,此,U+6B64
S01_034,1288,489,43,31,이_차_此,,此,U+6B64
S01_034,57,255,60,32,아닐_비_非,,非,U+975E
S01_034,554,94,38,48,아닐_비_非,,非,U+975E
S01_034,304,28,37,46,아닐_비_非,,非,U+975E
S01_034,1292,235,43,27,아닐_비_非,,非,U+975E
S01_034,56,289,50,30,적을_소_少,,少,U+5C11
S01_034,54,365,63,37,향할_향_向,,向,U+5411
S01_034,1348,263,45,32,향할_향_向,,向,U+5411
S01_034,50,485,60,49,얼굴_용_容,,容,U+5BB9
S01_034,56,536,48,41,쉬울_이_易,,易,U+F9E0
S01_034,48,581,71,38,말씀_설_說,,說,U+8AAA
S01_034,1347,298,42,38,말씀_설_說,,說,U+8AAA
S01_034,55,623,47,49,붙을_착_着,,着,U+7740
S01_034,805,161,44,46,일_사_事,,事,U+4E8B
S01_034,712,161,49,45,일_사_事,,事,U+4E8B
S01_034,603,161,38,48,문_문_門,,門,U+9580
S01_034,526,159,42,52,사귈_교_交,,交,U+4EA4
S01_034,486,152,36,61,벗_붕_朋,,朋,U+670B
S01_034,453,159,33,48,벗_우_友,,友,U+53CB
S01_034,419,153,30,50,어질_인_仁,,仁,U+4EC1
S01_034,339,153,26,49,앉을_좌_坐,,坐,U+5750
S01_034,254,147,44,59,삼갈_신_愼,,愼,U+613C
S01_034,215,152,40,48,재계할_재_齋,,齋,U+9F4B
S01_034,166,140,47,75,볼_관_觀,,觀,U+89C0
S01_034,807,98,42,46,살필_성_省,,省,U+7701
S01_034,766,97,40,51,삼갈_근_謹,,謹,U+8B39
S01_034,724,100,42,44,오직_유_唯,,唯,U+552F
S01_034,678,96,45,52,대답할_락_諾,,諾,U+F95D
S01_034,593,91,41,57,살_처_處,,處,U+8655
S01_034,394,95,40,41,살_처_處,,處,U+8655
S01_034,352,86,40,48,어조사_호_乎,,乎,U+4E4E
S01_034,1397,551,43,43,어조사_호_乎,,乎,U+4E4E
S01_034,264,79,40,57,싫어할_혐_嫌,,嫌,U+5ACC
S01_034,52,75,45,61,꺼릴_탄_憚,,憚,U+619A
S01_034,899,33,37,44,어조사_어_於,,於,U+65BC
S01_034,806,34,48,53,어려울_난_難,,難,U+96E3
S01_034,1347,143,50,49,어려울_난_難,,難,U+96E3
S01_034,678,34,48,54,우듬지_표_標,,標,U+6A19
S01_034,631,28,44,58,매_방_榜,,榜,U+699C
S01_034,556,28,44,51,끝날_종_終,,終,U+7D42
S01_034,509,38,45,31,몸_신_身,,身,U+8EAB
S01_034,464,29,43,54,안을_포_抱,,抱,U+62B1
S01_034,422,29,39,53,의심할_의_疑,,疑,U+7591
S01_034,342,31,48,43,섬돌_제_除,,除,U+9664
S01_034,259,30,43,37,날_생_生,,生,U+751F
S01_034,221,21,36,49,알_지_知,,知,U+77E5
S01_034,136,18,44,48,갈_행_行,,行,U+884C
S01_034,103,20,32,48,같을_여_如,,如,U+5982
S01_034,51,21,49,45,성스러울_성_聖,,聖,U+8056
S01_034,947,143,46,26,또_역_亦,,亦,U+4EA6
S01_034,1398,345,48,27,또_역_亦,,亦,U+4EA6
S01_034,1292,653,39,34,또_역_亦,,亦,U+4EA6
S01_034,949,85,43,23,가로_왈_曰,,曰,U+66F0
S01_034,943,54,50,28,좋을_호_好,,好,U+597D
S01_034,1104,19,57,34,좋을_호_好,,好,U+597D
S01_034,999,170,50,40,재빠를_민_敏,,敏,U+654F
S01_034,999,137,49,33,구할_구_求,,求,U+6C42
S01_034,998,99,50,36,터질_결_決,,決,U+6C7A
S01_034,998,73,43,25,아닐_불_不,,不,U+F967
S01_034,995,14,52,57,당할_당_當,,當,U+7576
S01_034,1056,174,50,35,두려워 할_심_伈,,伈,U+4F08
S01_034,1051,111,53,37,염탐할_현_俔,,俔,U+4FD4
S01_034,1050,18,52,43,좇을_순_循,,循,U+5FAA
S01_034,1343,636,51,52,좇을_순_循,,循,U+5FAA
S01_034,1113,165,46,48,멜_담_擔,,擔,U+64D4
S01_034,1113,121,46,42,문설주_각_閣,,閣,U+95A3
S01_034,1104,81,63,38,던질_포_抛,,抛,U+629B
S01_034,1104,54,54,28,물리칠_각_却,,却,U+5374
S01_034,1172,139,36,29,달_월_月,,月,U+6708
S01_034,1218,409,30,42,달_월_月,,月,U+6708
S01_034,1166,114,50,25,어조사_야_也,,也,U+4E5F
S01_034,1347,338,43,29,어조사_야_也,,也,U+4E5F
S01_034,1167,58,51,24,자기_기_己,,己,U+5DF1
S01_034,1401,83,50,37,비록_수_雖,,雖,U+96D6
S01_034,1401,123,54,35,눈_안_眼,,眼,U+773C
S01_034,1402,164,51,45,앞_전_前,,前,U+524D
S01_034,1399,292,56,50,무리_배_輩,,輩,U+8F29
S01_034,1394,448,53,54,들을_청_聽,,聽,U+807D
S01_034,1394,505,56,46,다할_진_儘,,儘,U+5118
S01_034,1397,627,48,40,길_도_道,,道,U+9053
S01_034,1400,703,32,24,해_일_日,,日,U+65E5
S01_034,1220,515,26,25,해_일_日,,日,U+65E5
S01_034,1352,32,46,38,외로울_고_孤,,孤,U+5B64
S01_034,1351,103,40,40,위태할_태_殆,,殆,U+6B86
S01_034,1349,193,48,41,열_개_開,,開,U+958B
S01_034,1352,237,39,21,입_구_口,,口,U+53E3
S01_034,1346,367,45,46,다행_행_幸,,幸,U+5E78
S01_034,1347,414,43,33,바랄_망_望,,望,U+671B
S01_034,1343,450,46,41,힘쓸_노_努,,努,U+52AA
S01_034,1346,493,38,29,힘_력_力,,力,U+529B
S01_034,1341,523,50,28,더할_가_加,,加,U+52A0
S01_034,1340,554,54,43,힘쓸_면_勉,,勉,U+52C9
S01_034,1344,600,45,32,말_물_勿,,勿,U+52FF
S01_034,1293,22,48,53,덮개_투_套,,套,U+5957
S01_034,1296,76,37,28,일천_천_千,,千,U+5343
S01_034,1290,105,46,43,일만_만_萬,,萬,U+842C
S01_034,1292,339,51,32,매양_매_每,,每,U+6BCF
S01_034,1300,373,24,34,어조사_여_与,,与,U+4E0E
S01_034,1287,407,52,38,편할_편_便,,便,U+4FBF
S01_034,1288,447,46,41,어길_위_違,,違,U+9055
S01_034,1282,604,53,49,갈마들_체_遞,,遞,U+905E
S01_034,1284,687,57,59,통달할_달_達,,達,U+9054
S01_034,1242,87,38,50,갖출_구_具,,具,U+5177
S01_034,1208,314,44,31,아홉째 천간_임_壬,,壬,U+58EC
S01_034,1214,380,36,28,석_삼_三,,三,U+4E09
S01_034,1215,591,31,20,다섯_오_五,,五,U+4E94
S01_035,1762,126,121,154,땅_곤_坤,,坤,U+5764
S01_035,1766,285,123,85,아이_아_兒,,兒,U+5152
S01_035,1768,375,133,168,부칠_기_寄,,寄,U+5BC4
S01_035,1663,48,82,75,물_수_水,,水,U+6C34
S01_035,1576,538,76,58,물_수_水,,水,U+6C34
S01_035,1501,904,70,68,물_수_水,,水,U+6C34
S01_035,1314,341,81,58,물_수_水,,水,U+6C34
S01_035,1000,485,67,50,물_수_水,,水,U+6C34
S01_035,633,128,60,52,물_수_水,,水,U+6C34
S01_035,565,391,55,48,물_수_水,,水,U+6C34
S01_035,1661,123,86,70,험할_조_阻,,阻,U+963B
S01_035,1664,199,88,79,없을_무_無,,無,U+7121
S01_035,849,665,64,66,없을_무_無,,無,U+7121
S01_035,611,474,21,45,없을_무_無,,無,U+7121
S01_035,1663,280,90,80,들을_문_聞,,聞,U+805E
S01_035,1666,360,81,80,막힐_울_㭗,,㭗,U+3B57
S01_035,1669,498,77,57,이_차_此,,此,U+6B64
S01_035,1240,510,71,62,이_차_此,,此,U+6B64
S01_035,850,739,63,43,이_차_此,,此,U+6B64
S01_035,635,226,52,51,이_차_此,,此,U+6B64
S01_035,1668,557,78,68,틈_간_間,,間,U+9593
S01_035,1667,628,82,70,각각_각_各,,各,U+5404
S01_035,1002,634,63,58,각각_각_各,,各,U+5404
S01_035,700,576,68,58,각각_각_各,,各,U+5404
S01_035,1666,702,85,86,방_방_房,,房,U+623F
S01_035,1667,792,82,67,함께_구_俱,,俱,U+4FF1
S01_035,1671,862,85,62,편안할_안_安,,安,U+5B89
S01_035,1483,59,86,84,편안할_안_安,,安,U+5B89
S01_035,1676,926,77,54,말 이을_이_而,,而,U+800C
S01_035,1080,669,66,47,말 이을_이_而,,而,U+800C
S01_035,409,367,66,46,말 이을_이_而,,而,U+800C
S01_035,57,645,27,48,말 이을_이_而,,而,U+800C
S01_035,1577,59,73,99,집_가_家,,家,U+5BB6
S01_035,1576,163,75,77,집_택_宅,,宅,U+FA04
S01_035,1565,244,90,83,줄_여_與,,與,U+8207
S01_035,1575,329,74,46,밭_전_田,,田,U+7530
S01_035,1579,378,68,74,논_답_畓,,畓,U+7553
S01_035,1577,455,79,84,면할_면_免,,免,U+514D
S01_035,1577,601,82,85,근심_환_患,,患,U+60A3
S01_035,1576,691,84,81,아닐_부_否,,否,U+5426
S01_035,1486,150,74,75,아닐_부_否,,否,U+5426
S01_035,1496,610,71,61,아닐_부_否,,否,U+5426
S01_035,1577,776,76,89,오얏_리_李,,李,U+F9E1
S01_035,1578,867,91,116,사위_서_壻,,壻,U+58FB
S01_035,1485,231,73,62,어찌_하_何,,何,U+4F55
S01_035,853,533,58,66,어찌_하_何,,何,U+4F55
S01_035,1491,295,64,43,같을_여_如,,如,U+5982
S01_035,1079,853,65,34,같을_여_如,,如,U+5982
S01_035,850,491,53,39,같을_여_如,,如,U+5982
S01_035,634,180,53,42,같을_여_如,,如,U+5982
S01_035,1489,342,86,78,잇닿을_연_連,,連,U+F99A
S01_035,914,270,68,75,잇닿을_연_連,,連,U+F99A
S01_035,1511,431,42,47,해_일_日,,日,U+65E5
S01_035,1090,508,46,39,해_일_日,,日,U+65E5
S01_035,800,821,21,22,해_일_日,,日,U+65E5
S01_035,500,874,31,41,해_일_日,,日,U+65E5
S01_035,412,541,46,35,해_일_日,,日,U+65E5
S01_035,45,372,35,39,해_일_日,,日,U+65E5
S01_035,90,813,25,34,해_일_日,,日,U+65E5
S01_035,1492,482,75,58,한 가지_동_同,,同,U+540C
S01_035,1492,545,78,61,지을_주_做,,做,U+505A
S01_035,1496,674,76,71,나_아_我,,我,U+6211
S01_035,1496,748,74,66,비_우_雨,,雨,U+96E8
S01_035,1414,932,85,51,비_우_雨,,雨,U+96E8
S01_035,633,51,59,76,비_우_雨,,雨,U+96E8
S01_035,1497,819,72,79,갤_청_晴,,晴,U+6674
S01_035,1406,60,66,85,떨어질_락_落,,落,U+843D
S01_035,1404,152,75,59,법칙_칙_則,,則,U+5247
S01_035,1074,180,69,68,법칙_칙_則,,則,U+5247
S01_035,847,865,72,49,법칙_칙_則,,則,U+5247
S01_035,565,543,58,53,법칙_칙_則,,則,U+5247
S01_035,173,795,61,54,법칙_칙_則,,則,U+5247
S01_035,45,876,39,36,법칙_칙_則,,則,U+5247
S01_035,1403,213,79,94,덮을_개_盖,,盖,U+76D6
S01_035,1413,309,70,62,기와_와_瓦,,瓦,U+74E6
S01_035,1411,373,68,83,마칠_필_畢,,畢,U+7562
S01_035,1411,458,70,81,부릴_역_役,,役,U+5F79
S01_035,1075,595,74,73,부릴_역_役,,役,U+5F79
S01_035,1408,544,71,73,곧_즉_卽,,卽,U+537D
S01_035,1407,624,80,76,넘을_월_越,,越,U+8D8A
S01_035,555,598,67,65,넘을_월_越,,越,U+8D8A
S01_035,1414,703,60,59,갈_거_去,,去,U+53BB
S01_035,566,668,41,52,갈_거_去,,去,U+53BB
S01_035,132,954,33,33,갈_거_去,,去,U+53BB
S01_035,1410,762,74,99,꾀_계_計,,計,U+8A08
S01_035,1421,862,65,69,어조사_의_矣,,矣,U+77E3
S01_035,643,726,36,52,어조사_의_矣,,矣,U+77E3
S01_035,1316,44,79,103,기세_세_勢,,勢,U+52E2
S01_035,1315,151,79,74,끝날_종_終,,終,U+7D42
S01_035,1163,688,71,54,끝날_종_終,,終,U+7D42
S01_035,1315,229,76,46,아닐_불_不,,不,U+F967
S01_035,1076,801,80,50,아닐_불_不,,不,U+F967
S01_035,1323,275,63,60,발_지_止,,止,U+6B62
S01_035,1326,411,68,56,길_로_路,,路,U+8DEF
S01_035,599,438,30,33,길_로_路,,路,U+8DEF
S01_035,1328,471,65,47,아닐_불_不,,不,U+4E0D
S01_035,1236,301,66,55,아닐_불_不,,不,U+4E0D
S01_035,1172,743,57,46,아닐_불_不,,不,U+4E0D
S01_035,1066,249,81,45,아닐_불_不,,不,U+4E0D
S01_035,165,407,68,51,아닐_불_不,,不,U+4E0D
S01_035,168,673,62,43,아닐_불_不,,不,U+4E0D
S01_035,47,751,40,28,아닐_불_不,,不,U+4E0D
S01_035,1318,520,80,68,통할_통_通,,通,U+901A
S01_035,1331,591,56,49,이를_운_云,,云,U+4E91
S01_035,1321,641,79,54,옛_고_故,,故,U+6545
S01_035,1325,697,74,65,아닐_미_未,,未,U+672A
S01_035,786,504,50,47,아닐_미_未,,未,U+672A
S01_035,715,638,44,46,아닐_미_未,,未,U+672A
S01_035,565,828,52,43,아닐_미_未,,未,U+672A
S01_035,1333,769,73,59,갈_지_之,,之,U+4E4B
S01_035,1251,783,59,47,갈_지_之,,之,U+4E4B
S01_035,1086,549,49,42,갈_지_之,,之,U+4E4B
S01_035,1028,820,38,79,갈_지_之,,之,U+4E4B
S01_035,857,435,42,38,갈_지_之,,之,U+4E4B
S01_035,428,932,30,41,갈_지_之,,之,U+4E4B
S01_035,348,630,36,73,갈_지_之,,之,U+4E4B
S01_035,1331,833,87,74,그러할_연_然,,然,U+7136
S01_035,1330,912,77,61,두_양_兩,,兩,U+F978
S01_035,324,175,61,64,두_양_兩,,兩,U+F978
S01_035,241,129,56,67,두_양_兩,,兩,U+F978
S01_035,1236,47,75,91,도읍_도_都,,都,U+90FD
S01_035,1237,145,71,95,볼_감_監,,監,U+76E3
S01_035,1238,248,69,51,시어미_고_姑,,姑,U+59D1
S01_035,1238,355,65,71,올_래_來,,來,U+4F86
S01_035,1169,839,61,69,올_래_來,,來,U+4F86
S01_035,706,50,65,81,올_래_來,,來,U+4F86
S01_035,167,457,66,85,올_래_來,,來,U+4F86
S01_035,181,722,47,69,올_래_來,,來,U+4F86
S01_035,104,145,55,75,올_래_來,,來,U+4F86
S01_035,56,592,28,53,올_래_來,,來,U+4F86
S01_035,15,586,39,61,올_래_來,,來,U+4F86
S01_035,1240,429,74,80,임할_임_臨,,臨,U+81E8
S01_035,1241,577,73,50,반드시_필_必,,必,U+5FC5
S01_035,1244,631,73,67,쓸_고_苦,,苦,U+82E6
S01_035,1245,700,65,82,풀_초_草,,草,U+8349
S01_035,330,326,46,96,풀_초_草,,草,U+8349
S01_035,325,794,53,86,풀_초_草,,草,U+8349
S01_035,1245,833,78,59,보낼_치_致,,致,U+81F4
S01_035,1249,897,70,78,어조사_야_耶,,耶,U+8036
S01_035,171,550,63,111,어조사_야_耶,,耶,U+8036
S01_035,1156,64,69,67,지초_지_芝,,芝,U+829D
S01_035,1152,134,74,58,마을_촌_村,,村,U+6751
S01_035,1150,198,75,60,널빤지_판_板,,板,U+677F
S01_035,1173,262,50,53,나무_목_木,,木,U+6728
S01_035,1164,640,64,45,나무_목_木,,木,U+6728
S01_035,1166,319,57,64,미칠_급_及,,及,U+53CA
S01_035,990,439,68,45,미칠_급_及,,及,U+53CA
S01_035,319,888,60,73,미칠_급_及,,及,U+53CA
S01_035,1157,388,76,67,거북_귀_龜,,龜,U+F907
S01_035,1152,455,77,63,재_현_峴,,峴,U+5CF4
S01_035,1151,523,82,57,문_문_門,,門,U+9580
S01_035,1151,584,78,52,재목_재_材,,材,U+6750
S01_035,1167,791,65,48,아래_하_下,,下,U+4E0B
S01_035,1164,910,75,62,번민할_민_悶,,悶,U+60B6
S01_035,1075,114,74,66,이제_금_今,,今,U+4ECA
S01_035,1006,901,71,55,이제_금_今,,今,U+4ECA
S01_035,1060,297,91,78,지날_과_過,,過,U+904E
S01_035,1065,376,79,86,셀_수_數,,數,U+6578
S01_035,1079,461,50,44,열_십_十,,十,U+5341
S01_035,1082,717,69,81,일_사_事,,事,U+4E8B
S01_035,915,184,60,84,일_사_事,,事,U+4E8B
S01_035,1080,888,77,85,뜻_의_意,,意,U+610F
S01_035,988,69,78,56,끊을_절_切,,切,U+5207
S01_035,985,127,79,88,아플_통_痛,,痛,U+75DB
S01_035,990,282,64,68,뒤_후_後,,後,U+5F8C
S01_035,989,350,66,88,젓갈_장_醬,,醬,U+91AC
S01_035,998,540,73,90,젓갈_장_醬,,醬,U+91AC
S01_035,1000,695,66,58,봉할_봉_封,,封,U+5C01
S01_035,1000,754,66,66,보낼_송_送,,送,U+9001
S01_035,767,171,75,74,보낼_송_送,,送,U+9001
S01_035,698,888,79,57,보낼_송_送,,送,U+9001
S01_035,485,484,63,70,보낼_송_送,,送,U+9001
S01_035,399,281,80,68,보낼_송_送,,送,U+9001
S01_035,392,853,73,75,보낼_송_送,,送,U+9001
S01_035,325,559,68,65,보낼_송_送,,送,U+9001
S01_035,238,700,72,65,보낼_송_送,,送,U+9001
S01_035,173,857,60,59,보낼_송_送,,送,U+9001
S01_035,124,901,45,54,보낼_송_送,,送,U+9001
S01_035,85,887,37,55,보낼_송_送,,送,U+9001
S01_035,919,66,56,61,달_월_月,,月,U+6708
S01_035,920,133,57,49,제사_사_祀,,祀,U+7940
S01_035,917,345,62,92,겹쳐질_첩_疊,,疊,U+758A
S01_035,915,443,65,51,다만_지_只,,只,U+53EA
S01_035,920,497,59,43,써_이_以,,以,U+4EE5
S01_035,404,425,72,46,써_이_以,,以,U+4EE5
S01_035,87,739,40,33,써_이_以,,以,U+4EE5
S01_035,920,541,73,66,바다_해_海,,海,U+6D77
S01_035,923,611,65,61,고기_어_魚,,魚,U+9B5A
S01_035,921,679,69,70,어려울_난_難,,難,U+96E3
S01_035,921,753,71,66,갖출_비_備,,備,U+5099
S01_035,924,823,73,58,하여금_사_使,,使,U+4F7F
S01_035,845,920,78,59,하여금_사_使,,使,U+4F7F
S01_035,484,119,63,66,하여금_사_使,,使,U+4F7F
S01_035,87,602,44,48,하여금_사_使,,使,U+4F7F
S01_035,927,884,67,36,종_노_奴,,奴,U+5974
S01_035,777,115,65,47,종_노_奴,,奴,U+5974
S01_035,480,688,72,46,종_노_奴,,奴,U+5974
S01_035,248,446,63,49,종_노_奴,,奴,U+5974
S01_035,89,697,39,40,종_노_奴,,奴,U+5974
S01_035,936,922,56,63,무리_배_輩,,輩,U+8F29
S01_035,847,58,71,98,넓을_광_廣,,廣,U+5EE3
S01_035,855,160,57,56,구할_구_求,,求,U+6C42
S01_035,853,219,56,49,작을_소_小,,小,U+5C0F
S01_035,848,272,62,80,송아지_독_犢,,犢,U+72A2
S01_035,853,353,52,78,바꿀_무_貿,,貿,U+8CBF
S01_035,783,912,56,72,바꿀_무_貿,,貿,U+8CBF
S01_035,859,604,47,60,같을_약_若,,若,U+82E5
S01_035,56,697,30,53,같을_약_若,,若,U+82E5
S01_035,848,785,69,76,살_처_處,,處,U+8655
S01_035,752,423,29,52,살_처_處,,處,U+8655
S01_035,132,745,37,57,살_처_處,,處,U+8655
S01_035,781,65,55,45,자기_기_己,,己,U+5DF1
S01_035,253,389,65,45,자기_기_己,,己,U+5DF1
S01_035,775,249,55,53,어조사_우_于,,于,U+4E8E
S01_035,763,306,83,56,나무 이름_기_杞,,杞,U+675E
S01_035,779,364,67,55,농막_장_庄,,庄,U+5E84
S01_035,785,433,53,70,받을_수_受,,受,U+53D7
S01_035,86,943,32,41,받을_수_受,,受,U+53D7
S01_035,781,559,62,39,바칠_납_納,,納,U+7D0D
S01_035,707,688,64,47,바칠_납_納,,納,U+7D0D
S01_035,781,605,71,61,돈_전_錢,,錢,U+9322
S01_035,319,45,79,85,돈_전_錢,,錢,U+9322
S01_035,230,42,80,85,돈_전_錢,,錢,U+9322
S01_035,784,678,53,59,볼_견_見,,見,U+898B
S01_035,778,744,63,42,처음_초_初,,初,U+521D
S01_035,26,237,65,68,처음_초_初,,初,U+521D
S01_035,780,788,56,30,넉_사_四,,四,U+56DB
S01_035,782,850,46,57,저자_시_市,,市,U+5E02
S01_035,703,141,62,65,할_위_爲,,爲,U+7232
S01_035,630,934,62,54,할_위_爲,,爲,U+7232
S01_035,410,586,61,70,할_위_爲,,爲,U+7232
S01_035,15,651,36,50,할_위_爲,,爲,U+7232
S01_035,701,213,55,71,옳을_가_可,,可,U+53EF
S01_035,486,624,50,50,옳을_가_可,,可,U+53EF
S01_035,100,237,52,47,옳을_가_可,,可,U+53EF
S01_035,16,702,34,64,옳을_가_可,,可,U+53EF
S01_035,705,288,49,67,클_태_太,,太,U+592A
S01_035,705,359,60,65,이름_돌_乭,,乭,U+4E6D
S01_035,133,681,36,64,이름_돌_乭,,乭,U+4E6D
S01_035,701,430,50,54,지을_작_作,,作,U+4F5C
S01_035,125,804,43,40,지을_작_作,,作,U+4F5C
S01_035,699,486,73,90,패_패_牌,,牌,U+724C
S01_035,124,845,44,53,패_패_牌,,牌,U+724C
S01_035,705,739,56,67,다_개_皆,,皆,U+7686
S01_035,698,810,70,74,노략질할_초_抄,,抄,U+6284
S01_035,716,948,46,31,귀_이_耳,,耳,U+8033
S01_035,569,728,42,96,귀_이_耳,,耳,U+8033
S01_035,630,290,64,61,임할_임_臨,,臨,U+F9F6
S01_035,632,355,65,54,때_시_時,,時,U+6642
S01_035,630,418,68,64,이리_낭_狼,,狼,U+F92B
S01_035,639,485,45,60,조개_패_貝,,貝,U+8C9D
S01_035,633,555,50,44,넷째 천간_정_丁,,丁,U+4E01
S01_035,475,49,79,62,넷째 천간_정_丁,,丁,U+4E01
