image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S05_012,975,1938,186,93,반드시_필_必,,必,U+5FC5
S05_012,959,2446,227,190,모일_회_會,,會,U+6703
S05_012,957,2654,197,238,여러_서_庶,,庶,U+5EB6
S05_012,988,3043,127,127,사모할_연_戀,,戀,U+F990
S05_012,755,1078,171,150,굽을_굴_屈,,屈,U+5C48
S05_012,759,1256,155,152,손가락_지_指,,指,U+6307
S05_012,752,1543,200,145,꾀할_기_企,,企,U+4F01
S05_012,790,1716,92,503,귀_이_耳,,耳,U+8033
S05_012,771,2230,128,116,밖_외_外,,外,U+5916
S05_012,739,2529,151,125,며느리_부_婦,,婦,U+5A66
S05_012,733,2684,173,162,볼_관_觀,,觀,U+89C0
S05_012,534,1062,157,166,어조사_어_於,,於,U+65BC
S05_012,349,823,153,151,어조사_어_於,,於,U+65BC
S05_012,554,1440,142,140,만물_물_物,,物,U+7269
S05_012,544,2006,143,138,생각할_상_想,,想,U+60F3
S05_012,560,2344,146,195,어질_현_賢,,賢,U+8CE2
S05_012,539,2549,150,156,효도_효_孝,,孝,U+5B5D
S05_012,566,2731,134,142,할_위_爲,,爲,U+7232
S05_012,2122,677,96,93,할_위_爲,,爲,U+7232
S05_012,560,3024,131,130,임금_군_君,,君,U+541B
S05_012,565,3147,139,131,집_가_家,,家,U+5BB6
S05_012,312,1228,202,181,지경_강_疆,,疆,U+7586
S05_012,332,1557,165,231,보배_보_寶,,寶,U+5BF6
S05_012,339,2120,143,198,하례_하_賀,,賀,U+8CC0
S05_012,351,2601,105,154,많을_다_多,,多,U+591A
S05_012,362,2750,137,149,지을_작_作,,作,U+4F5C
S05_012,2448,829,114,160,지을_작_作,,作,U+4F5C
S05_012,344,3127,181,156,궁구할_구_究,,究,U+7A76
S05_012,5069,1091,115,125,비출_조_照,,照,U+7167
S05_012,5045,1246,155,161,믿을_량_諒,,諒,U+8AD2
S05_012,5068,1490,87,143,받들_봉_奉,,奉,U+5949
S05_012,5042,1693,140,134,다시_부_復,,復,U+F966
S05_012,4781,1610,107,157,첫째 천간_갑_甲,,甲,U+7532
S05_012,4773,1801,100,107,석_삼_三,,三,U+4E09
S05_012,4742,1953,135,153,열_십_十,,十,U+5341
S05_012,4794,2133,52,103,해_일_日,,日,U+65E5
S05_012,4742,2551,178,184,빛_광_光,,光,U+5149
S05_012,4725,2727,181,210,편안할_정_靖,,靖,U+9756
S05_012,4765,2958,106,132,풀_초_草,,草,U+8349
S05_012,2710,821,201,153,허락할_허_許,,許,U+8A31
S05_012,2580,849,104,108,하고자 할_욕_欲,,欲,U+6B32
S05_012,932,825,103,136,하고자 할_욕_欲,,欲,U+6B32
S05_012,2167,842,138,115,갈_적_適,,適,U+9069
S05_012,1989,857,148,104,종이_지_紙,,紙,U+7D19
S05_012,1840,867,130,119,가난할_핍_乏,,乏,U+4E4F
S05_012,1524,838,141,130,실과_과_果,,果,U+679C
S05_012,1186,821,175,155,탄식할_탄_嘆,,嘆,U+5606
S05_012,496,828,175,158,다_실_悉,,悉,U+6089
S05_012,2688,643,188,123,볼_람_覽,,覽,U+89BD
S05_012,2508,651,155,130,뒤_후_後,,後,U+5F8C
S05_013,4862,964,92,66,발_지_止,,止,U+6B62
S05_013,4846,1041,155,104,골_곡_谷,,谷,U+8C37
S05_013,4832,1334,171,151,고요할_정_靜,,靜,U+975C
S05_013,3134,1053,119,142,고요할_정_靜,,靜,U+975C
S05_013,4873,1531,111,122,책상_안_案,,案,U+6848
S05_013,4850,1669,128,111,아래_하_下,,下,U+4E0B
S05_013,3554,919,109,70,아래_하_下,,下,U+4E0B
S05_013,1942,1463,73,70,아래_하_下,,下,U+4E0B
S05_013,1589,2823,82,83,아래_하_下,,下,U+4E0B
S05_013,1060,753,84,84,아래_하_下,,下,U+4E0B
S05_013,706,1293,72,81,아래_하_下,,下,U+4E0B
S05_013,525,2808,60,73,아래_하_下,,下,U+4E0B
S05_013,4876,1958,130,115,장차_장_將,,將,U+5C07
S05_013,4856,2093,184,160,목숨_명_命,,命,U+547D
S05_013,4872,2259,128,120,놈_자_者,,者,U+8005
S05_013,3567,999,110,102,놈_자_者,,者,U+8005
S05_013,3601,1884,100,89,놈_자_者,,者,U+8005
S05_013,1407,1177,122,99,놈_자_者,,者,U+8005
S05_013,4567,869,138,120,손_객_客,,客,U+5BA2
S05_013,4599,1005,91,139,가운데_중_中,,中,U+4E2D
S05_013,4570,1149,144,99,없을_무_無,,無,U+7121
S05_013,2493,972,72,90,없을_무_無,,無,U+7121
S05_013,1608,1935,68,81,없을_무_無,,無,U+7121
S05_013,4581,1278,152,97,종이_지_紙,,紙,U+7D19
S05_013,4578,1396,129,102,짧을_단_短,,短,U+77ED
S05_013,4598,1516,130,125,폭_폭_幅,,幅,U+5E45
S05_013,4612,1656,102,98,아닐_미_未,,未,U+672A
S05_013,3377,1656,83,91,아닐_미_未,,未,U+672A
S05_013,3383,2086,81,85,아닐_미_未,,未,U+672A
S05_013,1941,832,85,92,아닐_미_未,,未,U+672A
S05_013,4603,1795,115,91,편안할_안_安,,安,U+5B89
S05_013,1431,1069,79,89,편안할_안_安,,安,U+5B89
S05_013,4605,1913,120,86,어제_작_昨,,昨,U+6628
S05_013,4383,813,124,85,돌_회_回,,回,U+56DE
S05_013,4385,908,124,135,돌아올_복_復,,復,U+5FA9
S05_013,4377,1060,154,131,느낄_감_感,,感,U+611F
S05_013,4377,1196,142,140,위로할_위_慰,,慰,U+6170
S05_013,4375,1361,127,105,이를_흘_迄,,迄,U+8FC4
S05_013,4376,1484,151,100,이제_금_今,,今,U+4ECA
S05_013,4382,1619,104,142,저자_시_市,,市,U+5E02
S05_013,4382,1782,137,115,편할_편_便,,便,U+4FBF
S05_013,4410,1926,115,80,또_우_又,,又,U+53C8
S05_013,4011,2735,106,64,또_우_又,,又,U+53C8
S05_013,2900,2750,105,64,또_우_又,,又,U+53C8
S05_013,1420,1312,102,72,또_우_又,,又,U+53C8
S05_013,4162,809,106,119,은혜_혜_惠,,惠,U+60E0
S05_013,4152,966,119,55,작을_소_小,,小,U+5C0F
S05_013,4137,1047,146,101,패_찰_札,,札,U+672D
S05_013,4162,1178,138,99,줄_황_貺,,貺,U+8CBA
S05_013,4171,1314,110,57,써_이_以,,以,U+4EE5
S05_013,4214,2649,96,63,써_이_以,,以,U+4EE5
S05_013,2677,2601,106,55,써_이_以,,以,U+4EE5
S05_013,1908,2774,90,45,써_이_以,,以,U+4EE5
S05_013,1593,2230,88,39,써_이_以,,以,U+4EE5
S05_013,4142,1483,157,142,새_신_新,,新,U+65B0
S05_013,511,771,111,118,새_신_新,,新,U+65B0
S05_013,4165,1633,118,114,시_시_詩,,詩,U+8A69
S05_013,2277,960,114,122,시_시_詩,,詩,U+8A69
S05_013,505,896,114,102,시_시_詩,,詩,U+8A69
S05_013,4190,1773,81,49,두_이_二,,二,U+4E8C
S05_013,4195,1839,79,119,머리_수_首,,首,U+9996
S05_013,2101,1349,94,126,머리_수_首,,首,U+9996
S05_013,4187,1986,141,87,합할_합_合,,合,U+5408
S05_013,4193,2104,95,124,어우를_병_幷,,幷,U+5E77
S05_013,4180,2243,143,114,통할_통_通,,通,U+901A
S05_013,4172,2372,151,134,읽을_독_讀,,讀,U+8B80
S05_013,4204,2532,94,102,있을_유_有,,有,U+6709
S05_013,2310,1531,93,91,있을_유_有,,有,U+6709
S05_013,4215,2737,100,66,우러를_앙_仰,,仰,U+4EF0
S05_013,3156,2819,120,112,우러를_앙_仰,,仰,U+4EF0
S05_013,525,2191,103,120,우러를_앙_仰,,仰,U+4EF0
S05_013,4237,2820,108,88,볼_견_見,,見,U+898B
S05_013,1763,1236,81,89,볼_견_見,,見,U+898B
S05_013,1418,2819,98,85,볼_견_見,,見,U+898B
S05_013,3949,893,128,78,바_소_所,,所,U+6240
S05_013,3963,1335,112,96,바_소_所,,所,U+6240
S05_013,3763,1808,119,92,바_소_所,,所,U+6240
S05_013,3355,1345,105,61,바_소_所,,所,U+6240
S05_013,2682,1163,97,62,바_소_所,,所,U+6240
S05_013,1414,992,107,66,바_소_所,,所,U+6240
S05_013,3961,1008,104,106,있을_존_存,,存,U+5B58
S05_013,3992,1129,33,82,갈_지_之,,之,U+4E4B
S05_013,4009,1550,24,57,갈_지_之,,之,U+4E4B
S05_013,4032,2515,39,67,갈_지_之,,之,U+4E4B
S05_013,3808,1721,29,65,갈_지_之,,之,U+4E4B
S05_013,3187,1958,37,77,갈_지_之,,之,U+4E4B
S05_013,2926,2542,27,97,갈_지_之,,之,U+4E4B
S05_013,2348,1874,26,43,갈_지_之,,之,U+4E4B
S05_013,2350,2625,26,71,갈_지_之,,之,U+4E4B
S05_013,2124,943,48,87,갈_지_之,X,之,U+4E4B
S05_013,2127,2334,29,60,갈_지_之,,之,U+4E4B
S05_013,1951,1628,33,70,갈_지_之,,之,U+4E4B
S05_013,1791,1171,24,54,갈_지_之,,之,U+4E4B
S05_013,1629,1259,27,75,갈_지_之,,之,U+4E4B
S05_013,1444,910,28,64,갈_지_之,,之,U+4E4B
S05_013,1255,2124,24,71,갈_지_之,,之,U+4E4B
S05_013,3959,1222,116,88,깊을_심_深,,深,U+6DF1
S05_013,3979,1439,87,88,뜻_지_志,,志,U+5FD7
S05_013,3968,1629,104,62,큰_대_大,,大,U+5927
S05_013,3975,1718,115,72,말 이을_이_而,,而,U+800C
S05_013,3580,1131,114,74,말 이을_이_而,,而,U+800C
S05_013,3597,2817,112,85,말 이을_이_而,,而,U+800C
S05_013,2101,858,109,80,말 이을_이_而,X,而,U+800C
S05_013,1592,1478,111,75,말 이을_이_而,,而,U+800C
S05_013,1411,2219,114,69,말 이을_이_而,,而,U+800C
S05_013,3987,1824,133,105,돌아볼_권_眷,,眷,U+7737
S05_013,3976,2027,121,107,사귈_접_接,,接,U+63A5
S05_013,3995,2158,87,99,끌_인_引,,引,U+5F15
S05_013,3991,2272,116,123,뒤_후_後,,後,U+5F8C
S05_013,4000,2392,84,101,날_생_生,,生,U+751F
S05_013,4007,2596,103,106,뜻_의_意,,意,U+610F
S05_013,2482,1188,90,112,뜻_의_意,,意,U+610F
S05_013,1935,1305,98,136,뜻_의_意,,意,U+610F
S05_013,1607,918,86,115,뜻_의_意,,意,U+610F
S05_013,4032,2817,81,77,날_출_出,,出,U+51FA
S05_013,3754,879,123,131,찾을_심_尋,,尋,U+5C0B
S05_013,3761,1020,111,128,항상_상_常,,常,U+5E38
S05_013,3774,1159,113,126,일만_만_萬,,萬,U+842C
S05_013,3780,1378,100,69,이_차_此,,此,U+6B64
S05_013,2873,1180,104,74,이_차_此,,此,U+6B64
S05_013,2680,2670,96,69,이_차_此,,此,U+6B64
S05_013,1752,826,83,69,이_차_此,,此,U+6B64
S05_013,1408,1418,106,70,이_차_此,,此,U+6B64
S05_013,512,1284,102,66,이_차_此,,此,U+6B64
S05_013,3790,1488,95,86,빛_광_光,,光,U+5149
S05_013,2124,2562,73,86,빛_광_光,,光,U+5149
S05_013,334,2489,115,103,빛_광_光,,光,U+5149
S05_013,3783,1590,103,112,편안할_정_靖,,靖,U+9756
S05_013,2112,2655,83,106,편안할_정_靖,,靖,U+9756
S05_013,325,2605,105,128,편안할_정_靖,,靖,U+9756
S05_013,3777,1919,113,90,바랄_망_望,,望,U+671B
S05_013,1909,2019,108,97,바랄_망_望,,望,U+671B
S05_013,1233,1575,106,99,바랄_망_望,,望,U+671B
S05_013,684,1393,114,87,바랄_망_望,,望,U+671B
S05_013,3769,2019,106,93,어조사_어_於,,於,U+65BC
S05_013,3578,1574,96,112,어조사_어_於,,於,U+65BC
S05_013,3570,805,106,95,문_문_門,,門,U+9580
S05_013,3589,1236,92,54,아닐_불_不,,不,U+F967
S05_013,2680,1555,90,63,아닐_불_不,,不,U+F967
S05_013,2311,2179,99,56,아닐_불_不,,不,U+F967
S05_013,1213,2409,93,64,아닐_불_不,,不,U+F967
S05_013,840,2482,76,55,아닐_불_不,,不,U+F967
S05_013,384,1108,86,52,아닐_불_不,,不,U+F967
S05_013,3576,1317,116,105,감히_감_敢,,敢,U+6562
S05_013,375,1171,108,98,감히_감_敢,,敢,U+6562
S05_013,3563,1443,128,112,기약할_기_期,,期,U+671F
S05_013,3589,1707,126,72,다를_타_他,,他,U+4ED6
S05_013,3591,1796,122,68,사람_인_人,,人,U+4EBA
S05_013,3581,1985,118,155,어조사_야_也,,也,U+4E5F
S05_013,3369,1901,133,63,어조사_야_也,,也,U+4E5F
S05_013,2474,1629,95,153,어조사_야_也,,也,U+4E5F
S05_013,2103,1051,84,147,어조사_야_也,,也,U+4E5F
S05_013,3604,2168,82,63,곧_즉_卽,,卽,U+537D
S05_013,3592,2257,124,83,하고자 할_욕_欲,,欲,U+6B32
S05_013,2878,1378,99,95,하고자 할_욕_欲,,欲,U+6B32
S05_013,3603,2388,87,21,한_일_一,,一,U+4E00
S05_013,3160,2535,91,33,한_일_一,,一,U+4E00
S05_013,2108,2162,80,31,한_일_一,,一,U+4E00
S05_013,1909,2238,95,29,한_일_一,,一,U+4E00
S05_013,1596,2043,97,28,한_일_一,,一,U+4E00
S05_013,3584,2416,102,141,쓸_서_書,,書,U+66F8
S05_013,2885,2425,106,114,쓸_서_書,,書,U+66F8
S05_013,3592,2579,114,112,보낼_치_致,,致,U+81F4
S05_013,3582,2698,131,103,사례할_사_謝,,謝,U+8B1D
S05_013,3336,869,136,113,중_승_僧,,僧,U+50E7
S05_013,3353,1007,105,152,무리_배_輩,,輩,U+8F29
S05_013,3358,1186,93,90,빠질_골_汨,,汨,U+6C68
S05_013,3343,1428,155,112,일_무_務,,務,U+52D9
S05_013,3360,1563,119,83,오히려_상_尙,,尙,U+5C19
S05_013,3375,1764,83,102,실과_과_果,,果,U+679C
S05_013,3364,2007,104,74,엎드릴_복_伏,,伏,U+4F0F
S05_013,1233,1474,113,79,엎드릴_복_伏,,伏,U+4F0F
S05_013,1212,2665,102,68,엎드릴_복_伏,,伏,U+4F0F
S05_013,3342,2189,133,154,살필_심_審,,審,U+5BE9
S05_013,3354,2352,119,106,큰비_료_潦,,潦,U+6F66
S05_013,3356,2495,115,91,더울_열_熱,,熱,U+71B1
S05_013,3130,767,109,107,모실_시_侍,,侍,U+4F8D
S05_013,3125,916,141,106,남을_여_餘,,餘,U+9918
S05_013,3129,1222,119,128,신_리_履,,履,U+5C65
S05_013,3138,1380,110,81,어찌_하_何,,何,U+4F55
S05_013,3150,2310,115,92,어찌_하_何,,何,U+4F55
S05_013,1905,1793,116,82,어찌_하_何,,何,U+4F55
S05_013,1743,1454,95,77,어찌_하_何,,何,U+4F55
S05_013,1217,2313,95,68,어찌_하_何,,何,U+4F55
S05_013,384,755,107,82,어찌_하_何,,何,U+4F55
S05_013,3136,1501,128,49,같을_여_如,,如,U+5982
S05_013,3158,2425,114,67,같을_여_如,,如,U+5982
S05_013,1906,1719,119,62,같을_여_如,,如,U+5982
S05_013,1721,1372,112,71,같을_여_如,,如,U+5982
S05_013,1599,1071,100,40,같을_여_如,,如,U+5982
S05_013,1203,2213,103,85,같을_여_如,,如,U+5982
S05_013,3131,1699,136,156,꿈_몽_夢,,夢,U+5922
S05_013,3176,1865,82,64,옥_옥_玉,,玉,U+7389
S05_013,3138,2038,140,148,병_병_病,,病,U+75C5
S05_013,3151,2203,107,79,또_역_亦,,亦,U+4EA6
S05_013,1581,2662,101,75,또_역_亦,,亦,U+4EA6
S05_013,3157,2572,116,90,맛_미_味,,味,U+5473
S05_013,3151,2691,129,93,볼_첨_瞻,,瞻,U+77BB
S05_013,2932,890,76,117,아우_제_弟,,弟,U+5F1F
S05_013,348,2371,77,101,아우_제_弟,,弟,U+5F1F
S05_013,2874,1016,112,127,올_래_來,,來,U+4F86
S05_013,699,1085,101,108,올_래_來,,來,U+4F86
S05_013,516,1013,114,117,올_래_來,,來,U+4F86
S05_013,2877,1283,119,71,처음_초_初,,初,U+521D
S05_013,2894,1502,100,103,할_위_爲,,爲,U+7232
S05_013,2892,2839,120,109,할_위_爲,,爲,U+7232
S05_013,2873,1616,123,139,되질할_요_料,,料,U+F9BE
S05_013,2878,1781,128,81,다스릴_리_理,,理,U+7406
S05_013,2892,1889,102,52,마음_심_心,,心,U+5FC3
S05_013,1418,834,103,51,마음_심_心,,心,U+5FC3
S05_013,821,2779,105,38,마음_심_心,,心,U+5FC3
S05_013,515,1839,116,56,마음_심_心,,心,U+5FC3
S05_013,2906,1968,60,124,몸_신_身,,身,U+8EAB
S05_013,2875,2108,154,91,봉함_검_檢,,檢,U+6AA2
S05_013,2888,2226,114,110,검열할_열_閱,,閱,U+95B1
S05_013,2664,2001,118,111,검열할_열_閱,,閱,U+95B1
S05_013,2895,2344,77,75,옛_고_古,,古,U+53E4
S05_013,2880,2650,202,83,땅_지_地,,地,U+5730
S05_013,2660,857,121,130,과정_과_科,,科,U+79D1
S05_013,2660,2135,118,126,과정_과_科,,科,U+79D1
S05_013,2658,1023,119,134,소리_성_聲,,聲,U+8072
S05_013,2664,1246,125,116,닥칠_핍_逼,,逼,U+903C
S05_013,2693,1388,70,53,아닐_불_不,,不,U+4E0D
S05_013,2689,1461,81,79,얻을_득_得,,得,U+5F97
S05_013,522,1697,99,116,얻을_득_得,,得,U+5F97
S05_013,2672,1648,126,106,따를_수_隨,,隨,U+96A8
S05_013,2701,1777,83,89,나눌_분_分,,分,U+5206
S05_013,2664,1886,116,87,살필_성_省,,省,U+7701
S05_013,2683,2274,99,70,절구_구_臼,,臼,U+81FC
S05_013,2682,2363,95,88,글월_문_文,,文,U+6587
S05_013,2671,2455,107,119,글자_자_字,,字,U+5B57
S05_013,2688,2764,89,80,우뚝할_올_兀,,兀,U+5140
S05_013,2470,845,95,115,그_기_其,,其,U+5176
S05_013,2418,2339,50,70,그_기_其,,其,U+5176
S05_013,1935,1073,92,101,그_기_其,,其,U+5176
S05_013,2470,1099,117,70,좋을_호_好,,好,U+597D
S05_013,2484,1327,97,79,생각할_사_思,,思,U+601D
S05_013,2506,1418,51,76,옳을_가_可,,可,U+53EF
S05_013,1229,1104,105,109,옳을_가_可,,可,U+53EF
S05_013,2480,1509,118,97,알_지_知,,知,U+77E5
S05_013,2287,842,115,101,두_양_兩,,兩,U+F978
S05_013,2105,1616,102,85,두_양_兩,,兩,U+F978
S05_013,2292,1108,118,78,씹을_저_咀,,咀,U+5480
S05_013,2293,1202,121,156,씹을_작_嚼,,嚼,U+56BC
S05_013,2301,1391,103,113,열매_실_實,,實,U+5BE6
S05_013,2305,1648,139,102,일어날_기_起,,起,U+8D77
S05_013,2329,1762,78,93,나_여_予,,予,U+4E88
S05_013,2284,1942,135,102,읊을_탄_歎,,歎,U+6B4E
S05_013,2304,2083,118,70,시어미_고_姑,,姑,U+59D1
S05_013,2295,2252,112,89,말할_론_論,,論,U+8AD6
S05_013,2290,2380,125,99,말씀_사_詞,,詞,U+8A5E
S05_013,2309,2488,102,113,캘_채_采,,采,U+91C7
S05_013,2302,2704,102,124,맑을_청_淸,,淸,U+6DF8
S05_013,2301,2822,127,123,고울_려_麗,,麗,U+9E97
S05_013,2101,1224,111,95,다만_단_但,,但,U+4F46
S05_013,2117,1488,95,87,글귀_구_句,,句,U+53E5
S05_013,2098,1712,119,121,나아갈_진_進,,進,U+9032
S05_013,2123,1858,64,43,장인_공_工,,工,U+5DE5
S05_013,1947,1563,60,42,장인_공_工,,工,U+5DE5
S05_013,2124,1908,80,95,지아비_부_夫,,夫,U+592B
S05_013,2102,2038,103,75,있을_재_在,,在,U+5728
S05_013,2094,2234,106,76,틈_간_間,,間,U+9593
S05_013,827,2393,98,64,틈_간_間,,間,U+9593
S05_013,502,2327,111,87,틈_간_間,,間,U+9593
S05_013,2072,2402,150,131,말씀_어_語,,語,U+8A9E
S05_013,1908,1186,134,100,말씀_어_語,,語,U+8A9E
S05_013,1579,2108,113,104,말씀_어_語,,語,U+8A9E
S05_013,2089,2770,129,102,어리석을_우_愚,,愚,U+611A
S05_013,2103,2858,114,81,새벽_매_昧,,昧,U+6627
S05_013,1929,951,115,124,알_식_識,,識,U+8B58
S05_013,1924,1909,74,93,다행_행_幸,,幸,U+5E78
S05_013,1922,2305,73,103,말씀_언_言,,言,U+8A00
S05_013,390,1398,65,82,말씀_언_言,,言,U+8A00
S05_013,1900,2430,126,113,가지_조_條,,條,U+689D
S05_013,1891,2587,148,188,풀_석_釋,,釋,U+91CB
S05_013,1899,2835,123,94,깨뜨릴_파_破,,破,U+7834
S05_013,1741,916,125,106,그믐_회_晦,,晦,U+6666
S05_013,1747,1039,107,126,막힐_체_滯,,滯,U+6EEF
S05_013,1580,776,105,136,두터울_후_厚,,厚,U+539A
S05_013,1607,1128,98,111,옳을_시_是,,是,U+662F
S05_013,1591,1348,116,105,부지런할_근_勤,,勤,U+52E4
S05_013,1617,1579,50,89,스스로_자_自,,自,U+81EA
S05_013,1596,1690,93,112,집_가_家,,家,U+5BB6
S05_013,1583,1822,131,85,온전할_전_全,,全,U+5168
S05_013,1579,2300,109,81,서로_상_相,,相,U+76F8
S05_013,1586,2413,93,84,그러할_연_然,,然,U+7136
S05_013,1574,2524,125,110,대답할_낙_諾,,諾,U+8AFE
S05_013,1587,2749,96,54,아닐_비_非,,非,U+975E
S05_013,1418,1533,123,121,베낄_사_寫,,寫,U+5BEB
S05_013,1445,1667,61,81,드릴_정_呈,,呈,U+5448
S05_013,1387,1776,143,159,꾸밀_희_餙,,餙,U+9919
S05_013,1386,1950,145,117,예쁠_모_嫫,,嫫,U+5AEB
S05_013,1399,2110,132,70,어미_모_母,,母,U+6BCD
S05_013,1379,2307,150,138,비 퍼부을_방_滂,,滂,U+6EC2
S05_013,1391,2481,117,106,통할_경_涇,,涇,U+6D87
S05_013,1404,2591,98,97,물_수_水,,水,U+6C34
S05_013,1392,2706,104,103,나을_유_愈,,愈,U+6108
S05_013,1231,805,138,98,추할_추_醜,,醜,U+919C
S05_013,1245,952,110,119,흐릴_탁_濁,,濁,U+6FC1
S05_013,1223,1233,130,94,부끄러워 할_괴_愧,,愧,U+6127
S05_013,1207,1809,130,142,새길_전_鐫,,鐫,U+942B
S05_013,1206,1972,141,120,가르칠_회_誨,,誨,U+8AA8
S05_013,1219,2502,96,141,베풀_선_宣,,宣,U+5BA3
S05_013,1193,2734,133,123,생각할_유_惟,,惟,U+60DF
S05_013,1054,863,101,146,살필_찰_察,,察,U+5BDF
S05_013,1052,1286,89,121,두_재_再,,再,U+518D
S05_013,361,2755,67,75,두_재_再,,再,U+518D
S05_013,1039,1432,118,137,절_배_拜,,拜,U+62DC
S05_013,344,2830,131,85,절_배_拜,,拜,U+62DC
S05_013,1045,1585,107,99,물을_후_候,,候,U+5019
S05_013,1033,1712,122,73,형상_장_狀,,狀,U+F9FA
S05_013,347,1968,72,43,일곱_칠_七,,七,U+4E03
S05_013,358,2017,51,73,달_월_月,,月,U+6708
S05_013,330,2097,90,60,열_십_十,,十,U+5341
S05_013,356,2167,51,62,해_일_日,,日,U+65E5
S05_013,345,2249,107,128,겨레_척_戚,,戚,U+621A
S05_013,834,763,130,139,기미_기_幾,,幾,U+5E7E
S05_013,844,902,84,118,해_년_年,,年,U+5E74
S05_013,828,1038,156,88,헤아릴_의_擬,,擬,U+64EC
S05_013,824,1149,145,148,힘쓸_판_辦,,辦,U+8FA6
S05_013,863,1298,90,64,위_상_上,,上,U+4E0A
S05_013,851,1385,123,115,높을_고_高,,高,U+9AD8
S05_013,852,1519,100,62,뫼_산_山,,山,U+5C71
S05_013,694,1228,90,49,뫼_산_山,,山,U+5C71
S05_013,515,1468,108,64,뫼_산_山,,山,U+5C71
S05_013,840,1622,116,118,돌_석_石,,石,U+77F3
S05_013,851,1730,124,113,길_로_路,,路,U+8DEF
S05_013,840,1859,124,134,성할_희_熹,,熹,U+71B9
S05_013,843,2018,136,96,작을_미_微,,微,U+5FAE
S05_013,838,2142,124,120,아득할_묘_渺,,渺,U+6E3A
S05_013,835,2274,109,92,소홀히 할_홀_忽,,忽,U+5FFD
S05_013,828,2552,95,88,쓸_용_用,,用,U+7528
S05_013,813,2667,142,85,밑_저_低,,低,U+4F4E
S05_013,825,2827,87,92,평평할_평_平,,平,U+5E73
S05_013,685,754,121,110,밟을_답_踏,,踏,U+8E0F
S05_013,710,884,61,65,갈_거_去,,去,U+53BB
S05_013,688,980,120,104,갈_걸_朅,,朅,U+6705
S05_013,654,1516,145,122,잔약할_잔_孱,,孱,U+5B71
S05_013,658,1661,133,126,얼굴_안_顔,,顔,U+9854
S05_013,364,1740,129,129,얼굴_안_顔,,顔,U+9854
S05_013,512,1154,123,96,던질_투_投,,投,U+6295
S05_013,516,1370,112,87,빌_공_空,,空,U+7A7A
S05_013,520,1573,109,117,열_개_開,,開,U+958B
S05_013,518,1905,120,127,품을_회_懷,,懷,U+61F7
S05_013,518,2065,124,107,힘쓸_면_俛,,俛,U+4FDB
S05_013,511,2435,109,95,말_마_馬,,馬,U+99AC
S05_013,498,2537,126,130,나라 이름_한_韓,,韓,U+97D3
S05_013,500,2673,124,129,다리_각_脚,,脚,U+811A
S05_013,387,847,101,118,일찍_증_曾,,曾,U+66FE
S05_013,369,981,106,119,이를_도_到,,到,U+5230
S05_013,344,1283,150,122,자랑할_과_誇,,誇,U+8A87
S05_013,371,1494,121,114,그리워할_모_慕,,慕,U+6155
S05_013,374,1621,102,110,순임금_순_舜,,舜,U+821C
S05_014,4975,1282,150,146,구름_운_雲,,雲,U+96F2
S05_014,4996,1429,124,147,절_사_寺,,寺,U+5BFA
S05_014,4954,1622,176,191,고를_조_調,,調,U+8ABF
S05_014,4950,1822,178,212,방_방_房,,房,U+623F
S05_014,4771,1327,149,146,올_래_來,,來,U+4F86
S05_014,2740,2079,128,145,올_래_來,,來,U+4F86
S05_014,1636,1291,121,150,올_래_來,,來,U+4F86
S05_014,4749,1503,147,131,병_병_病,,病,U+75C5
S05_014,1255,1183,149,154,병_병_病,,病,U+75C5
S05_014,4771,1663,105,135,기세_세_勢,,勢,U+52E2
S05_014,4376,1913,98,121,기세_세_勢,,勢,U+52E2
S05_014,1290,1344,101,135,기세_세_勢,,勢,U+52E2
S05_014,4757,1818,148,81,더할_가_加,,加,U+52A0
S05_014,1270,1515,136,87,더할_가_加,,加,U+52A0
S05_014,4749,1917,145,118,덜_감_減,,減,U+6E1B
S05_014,1271,1610,137,134,덜_감_減,,減,U+6E1B
S05_014,4778,2062,93,89,어찌_하_何,,何,U+4F55
S05_014,4389,1350,96,105,어찌_하_何,,何,U+4F55
S05_014,2019,1925,109,144,어찌_하_何,,何,U+4F55
S05_014,4759,2163,127,61,같을_여_如,,如,U+5982
S05_014,4383,1479,109,67,같을_여_如,,如,U+5982
S05_014,4364,2051,104,61,같을_여_如,,如,U+5982
S05_014,2358,1572,126,64,같을_여_如,,如,U+5982
S05_014,1994,1214,93,67,같을_여_如,,如,U+5982
S05_014,1994,1835,147,84,같을_여_如,,如,U+5982
S05_014,4543,1341,114,160,저녁_석_夕,,夕,U+5915
S05_014,4569,1483,96,169,생각할_려_慮,,慮,U+616E
S05_014,3843,1756,96,131,생각할_려_慮,,慮,U+616E
S05_014,4534,1663,173,143,생각할_념_念,,念,U+5FF5
S05_014,4518,1822,208,171,밥_식_食,,食,U+98DF
S05_014,4539,2001,149,106,마실_음_飮,,飮,U+98EE
S05_014,4554,2101,155,140,잠잘_침_寢,,寢,U+5BE2
S05_014,4383,1200,121,103,잘_수_睡,,睡,U+7761
S05_014,4392,1583,79,87,이제_금_今,,今,U+4ECA
S05_014,4411,1686,52,70,해_일_日,,日,U+65E5
S05_014,4049,1840,46,58,해_일_日,,日,U+65E5
S05_014,3859,1553,37,59,해_일_日,,日,U+65E5
S05_014,2923,1336,55,59,해_일_日,,日,U+65E5
